Lácteos, Huevos y Congelados > Hamburguesas > Hamburguesas Vegetales	lacteos-huevos-y-congelados/hamburguesas/hamburguesas-vegetales	exact	12
Lácteos, Huevos y Congelados > Helados y Postres > Postres y Tortas Heladas	lacteos-huevos-y-congelados/helados-y-postres/postres-y-tortas-heladas	exact	12
Chocolates, Galletas y Snacks > Galletas Dulces > Galletas de Arroz y Quinoa	chocolates-galletas-y-snacks/galletas-dulces/galletas-de-arroz-y-quinoa	exact	11
Chocolates, Galletas y Snacks > Pastas para Cóctel y Untables > Pastas Untables	chocolates-galletas-y-snacks	prefix	11
Chocolates, Galletas y Snacks > Snacks > Cocktail y Tostadas	chocolates-galletas-y-snacks/snacks	prefix	11
Cuidado Personal y Bebé > Cuidado Masculino > Espuma y Crema para Afeitar	cuidado-personal-y-bebe/cuidado-masculino/espuma-y-crema-para-afeitar	exact	11
Despensa > Aceites, Sal y Condimentos > Acetos Balsámicos	despensa/aceites-sal-y-condimentos/acetos-balsamicos	exact	11
Despensa > Harinas, Postres y Repostería > Gelatinas y Flanes	despensa/harinas-postres-y-reposteria/gelatinas-y-flanes	exact	11
Despensa > Legumbres > Porotos	despensa/legumbres/porotos	exact	11
Farmacia > Higiene Bucal Especialidad > Enjuagues, Hilos y Sedas Dentales	farmacia/higiene-bucal-especialidad/enjuagues-hilos-y-sedas-dentales	exact	11
Farmacia > Primeros Auxilios > Curación y Botiquines	farmacia/primeros-auxilios/curacion-y-botiquines	exact	11
Hogar, Juguetería y Librería > Hogar > Ropa de Cama		none	11
Hogar, Juguetería y Librería > Juguetería > Lanzadores y Blaster		none	11
Limpieza > Limpieza de Ropa > Detergente en Polvo	limpieza/limpieza-de-ropa/detergente-en-polvo	exact	11
Mascotas > Perros > Accesorios y Juguetes Perros	mascotas/perros/accesorios-y-juguetes-perros	exact	11
Panadería y Pastelería > Panadería granel > Pan artesanal	panaderia-y-pasteleria/panaderia-granel	prefix	11
Quesos y Fiambres > Quesos > Vegano y Tofu	quesos-y-fiambres/quesos/vegano-y-tofu	exact	11
Carnes y Pescados > Cerdo y Cordero > Costillar y Costillitas	carnes-y-pescados/cerdo-y-cordero/costillar-y-costillitas	exact	10
Carnes y Pescados > Gourmet del Mar	carnes-y-pescados/gourmet-del-mar	exact	10
Carnes y Pescados > Pavo > Filetes y Pechugas de Pavo	carnes-y-pescados/pavo/filetes-y-pechugas-de-pavo	exact	10
Carnes y Pescados > Pescados > Pescados Frescos	carnes-y-pescados/pescados/pescados-frescos	exact	10
Chocolates, Galletas y Snacks > Chocolates > Chocolates de Navidad	chocolates-galletas-y-snacks/chocolates/chocolates-de-navidad	exact	10
Chocolates, Galletas y Snacks > Chocolates > Chocolates sin Azúcar	chocolates-galletas-y-snacks/chocolates/chocolates-sin-azucar	exact	10
Chocolates, Galletas y Snacks > Snacks > Doritos y Tortillas	chocolates-galletas-y-snacks/snacks/doritos-y-tortillas	exact	10
Cuidado Personal y Bebé > Cuidado Corporal > Talcos y Cremas para Pies	cuidado-personal-y-bebe/cuidado-corporal/talcos-y-cremas-para-pies	exact	10
Cuidado Personal y Bebé > Cuidado Facial > Bálsamo y Protector Labial	cuidado-personal-y-bebe/cuidado-facial/balsamo-y-protector-labial	exact	10
Cuidado Personal y Bebé > Cuidado Facial > Tratamientos Faciales	cuidado-personal-y-bebe/cuidado-facial/tratamientos-faciales	exact	10
Experiencias Jumbo > Comidas Preparadas > Empanadas y Sándwiches	experiencias-jumbo/comidas-preparadas/empanadas-y-sandwiches	exact	10
Experiencias Jumbo > Comidas Preparadas > Pascualinas y Quiches	experiencias-jumbo/comidas-preparadas/pascualinas-y-quiches	exact	10
Hogar, Juguetería y Librería > Juguetería > Juegos de Exterior e Inflables		none	10
Hogar, Juguetería y Librería > Juguetería > Peluches		none	10
Licores, Bebidas y Aguas > Bebidas Isotónicas y Sueros > Sueros	licores-bebidas-y-aguas/bebidas-isotonicas-y-sueros/sueros	exact	10
Limpieza > Accesorios de Limpieza > Fósforos y Velas	limpieza/accesorios-de-limpieza/fosforos-y-velas	exact	10
Lácteos, Huevos y Congelados > Huevos > Huevos Tradicionales	lacteos-huevos-y-congelados/huevos/tradicionales	exact	10
Lácteos, Huevos y Congelados > Mantequillas y Margarinas > Mantequillas	lacteos-huevos-y-congelados/mantequillas-y-margarinas/mantequillas	exact	10
Lácteos, Huevos y Congelados > Nuggets, Apanados y Embutidos > Nuggets y Alitas de Pollo	lacteos-huevos-y-congelados/nuggets-apanados-y-embutidos/nuggets-y-alitas-de-pollo	exact	10
Lácteos, Huevos y Congelados > Yoghurt > Yoghurt con Cereales	lacteos-huevos-y-congelados/yoghurt/yoghurt-con-cereales	exact	10
Panadería y Pastelería > Panadería granel > Pan Especial	panaderia-y-pasteleria/panaderia-granel	prefix	10
Carnes y Pescados > Cerdo y Cordero > Malaya y Otros Cortes	carnes-y-pescados/cerdo-y-cordero/malaya-y-otros-cortes	exact	9
Chocolates, Galletas y Snacks > Dulces > Malvas, Marshmallows y Merenguitos	chocolates-galletas-y-snacks/dulces/malvas-marshmallows-y-merenguitos	exact	9
Chocolates, Galletas y Snacks > Galletas Saladas > Galletas Integrales y Salvado	chocolates-galletas-y-snacks/galletas-saladas	prefix	9
Cuidado Personal y Bebé > Desodorantes > Desodorantes Clinical	cuidado-personal-y-bebe/desodorantes/desodorantes-clinical	exact	9
Cuidado Personal y Bebé > Jabones > Jabones en Barra	cuidado-personal-y-bebe/jabones/jabones-en-barra	exact	9
Despensa > Harinas, Postres y Repostería > Harina Blanca	despensa/harinas-postres-y-reposteria/harina-blanca	exact	9
Despensa > Legumbres > Garbanzos y Arvejas	despensa/legumbres/garbanzos-y-arvejas	exact	9
Despensa > Sopas, Cremas e Instantáneos > Comida Instantánea	despensa/sopas-cremas-e-instantaneos/comida-instantanea	exact	9
Hogar, Juguetería y Librería > Automóvil, Ferretería y Jardín > Automóvil		none	9
Hogar, Juguetería y Librería > Hogar > Carbón, Parrillas y Accesorios		none	9
Hogar, Juguetería y Librería > Juguetería > Bloques y Armables		none	9
Limpieza > Baño > Limpiavidrios	limpieza/bano	prefix	9
Limpieza > Baño > Toallas Desinfectantes	limpieza/bano/toallas-desinfectantes	exact	9
Lácteos, Huevos y Congelados > Comidas Congeladas > Pizzas y Pastas Congeladas	lacteos-huevos-y-congelados/comidas-congeladas/pizzas-y-pastas-congeladas	exact	9
Lácteos, Huevos y Congelados > Helados y Postres > Helados Light y Sin Azúcar	lacteos-huevos-y-congelados/helados-y-postres/helados-light-y-sin-azucar	exact	9
Lácteos, Huevos y Congelados > Verduras Congeladas > Papas	lacteos-huevos-y-congelados/verduras-congeladas/papas	exact	9
Mascotas > Gatos > Arenas e Higiene Gatos	mascotas/gatos/arenas-e-higiene-gatos	exact	9
Mascotas > Gatos > Snacks y Salsas	mascotas/gatos	prefix	9
Panadería y Pastelería > Masas y Tortillas > Masas empanadas y pascualinas	panaderia-y-pasteleria/masas-y-tortillas	prefix	9
Panadería y Pastelería > Panadería envasada > Pan Pita	panaderia-y-pasteleria/panaderia-envasada	prefix	9
Panadería y Pastelería > Pastelería > Kuchen, Pie y Tartaletas	panaderia-y-pasteleria/pasteleria/kuchen-pie-y-tartaletas	exact	9
Quesos y Fiambres > Salchichas y Parrilleros > Butifarras y Longanicillas	quesos-y-fiambres/salchichas-y-parrilleros/butifarras-y-longanicillas	exact	9
Carnes y Pescados > Camarones > Camarones Cocidos	carnes-y-pescados/camarones/camarones-cocidos	exact	8
Carnes y Pescados > Pollo > Filetes y Pechugas de Pollo	carnes-y-pescados/pollo	prefix	8
Chocolates, Galletas y Snacks > Galletas Dulces > Galletas de Navidad	chocolates-galletas-y-snacks/galletas-dulces/galletas-de-navidad	exact	8
Cuidado Personal y Bebé > Maquillaje > Esmaltes y Quitaesmaltes	cuidado-personal-y-bebe/maquillaje/esmaltes-y-quitaesmaltes	exact	8
Despensa > Harinas, Postres y Repostería > Bizcocho, Bases y Coberturas de Chocolate	despensa/harinas-postres-y-reposteria/bizcocho-bases-y-coberturas-de-chocolate	exact	8
Despensa > Mermeladas, Miel y Otros > Mantequilla de Maní y Cremas Dulces	despensa/mermeladas-miel-y-otros/mantequilla-de-mani-y-cremas-dulces	exact	8
Despensa > Mermeladas, Miel y Otros > Miel	despensa/mermeladas-miel-y-otros/miel	exact	8
Frutas y Verduras > Frutos Secos y Semillas > Semillas y Granos	frutas-y-verduras/frutos-secos-y-semillas/semillas-y-granos	exact	8
Hogar, Juguetería y Librería > Automóvil, Ferretería y Jardín > Jardín		none	8
Hogar, Juguetería y Librería > Hogar > Decoración		none	8
Hogar, Juguetería y Librería > Juguetería > Figuras de Animales y Dinosaurios		none	8
Licores, Bebidas y Aguas > Cócteles > Cóctel Ice y Ready to Drink	licores-bebidas-y-aguas/cocteles/coctel-ice-y-ready-to-drink	exact	8
Licores, Bebidas y Aguas > Cócteles > Piña Colada y Otros	licores-bebidas-y-aguas/cocteles/pina-colada-y-otros	exact	8
Licores, Bebidas y Aguas > Jugos > Limonadas	licores-bebidas-y-aguas/jugos/limonadas	exact	8
Lácteos, Huevos y Congelados > Huevos > Huevos de Campo y Gallina Libre	lacteos-huevos-y-congelados/huevos/huevos-de-campo-y-gallina-libre	exact	8
Lácteos, Huevos y Congelados > Manjar y Dulce de Leche > Manjar	lacteos-huevos-y-congelados/manjar-y-dulce-de-leche/manjar	exact	8
Lácteos, Huevos y Congelados > Nuggets, Apanados y Embutidos > Apanados	lacteos-huevos-y-congelados/nuggets-apanados-y-embutidos/apanados	exact	8
Lácteos, Huevos y Congelados > Yoghurt > Yoghurt Trozos y Frutas	lacteos-huevos-y-congelados/yoghurt/yoghurt-trozos-y-frutas	exact	8
Carnes y Pescados > Mariscos > Mariscos Congelados	carnes-y-pescados/mariscos/mariscos-congelados	exact	7
Carnes y Pescados > Pescados > Pescados Apanados	carnes-y-pescados/pescados/pescados-apanados	exact	7
Carnes y Pescados > Vacuno > Carnes para Parrilla	carnes-y-pescados	prefix	7
Carnes y Pescados > Vacuno > Carnes para Sartén	carnes-y-pescados	prefix	7
Cuidado Personal y Bebé > Higiene Bucal > Cepillos y Pasta Dental Infantil	cuidado-personal-y-bebe/higiene-bucal/cepillos-y-pasta-dental-infantil	exact	7
Cuidado Personal y Bebé > Jabones > Gel de Ducha	cuidado-personal-y-bebe/jabones/gel-de-ducha	exact	7
Cuidado Personal y Bebé > Maquillaje > Maquillaje Rostro	cuidado-personal-y-bebe/maquillaje/maquillaje-rostro	exact	7
Cuidado Personal y Bebé > Protección Femenina > Jabones Íntimos y Pañitos Húmedos	cuidado-personal-y-bebe/proteccion-femenina/jabones-intimos-y-panitos-humedos	exact	7
Despensa > Harinas, Postres y Repostería > Cacaos y Premezclas	despensa/harinas-postres-y-reposteria/cacaos-y-premezclas	exact	7
Despensa > Harinas, Postres y Repostería > Harina de Maíz, Semóla y Polenta	despensa/harinas-postres-y-reposteria/harina-de-maiz-semola-y-polenta	exact	7
Despensa > Té, Infusiones y Mate > Té Verde	despensa/te-infusiones-y-mate/te-verde	exact	7
Farmacia > Dermocosmética > Protección Solar	farmacia/dermocosmetica/proteccion-solar	exact	7
Farmacia > Higiene Bucal Especialidad > Pastas Dentales	farmacia/higiene-bucal-especialidad/pastas-dentales	exact	7
Hogar, Juguetería y Librería > Electro y Tecnología > Ventilación		none	7
Hogar, Juguetería y Librería > Librería y Escolares > Colecciones, Set de Manualidades y Regalo		none	7
Licores, Bebidas y Aguas > Agua Tónica y Ginger Beer > Ginger Beer	licores-bebidas-y-aguas/agua-tonica-y-ginger-beer/ginger-beer	exact	7
Licores, Bebidas y Aguas > Destilados > Ron	licores-bebidas-y-aguas/destilados/ron	exact	7
Licores, Bebidas y Aguas > Licores y Spritz > Spritz	licores-bebidas-y-aguas/licores-y-spritz/spritz	exact	7
Licores, Bebidas y Aguas > Vinos > Vinos Rosé	licores-bebidas-y-aguas/vinos/vinos-rose	exact	7
Lácteos, Huevos y Congelados > Bebidas Vegetales > Bebidas de Arroz y Avena	lacteos-huevos-y-congelados/bebidas-vegetales	prefix	7
Lácteos, Huevos y Congelados > Churrascos, Lomitos y Otros > Churrascos y Lomitos	lacteos-huevos-y-congelados/churrascos-lomitos-y-otros/churrascos-y-lomitos	exact	7
Lácteos, Huevos y Congelados > Comidas Congeladas > Empanadas Congeladas	lacteos-huevos-y-congelados/comidas-congeladas/empanadas-congeladas	exact	7
Lácteos, Huevos y Congelados > Helados y Postres > Churros, Waffles y Pancakes	lacteos-huevos-y-congelados/helados-y-postres/churros-waffles-y-pancakes	exact	7
Lácteos, Huevos y Congelados > Postres Refrigerados > Postres	lacteos-huevos-y-congelados/postres-refrigerados/postres	exact	7
Lácteos, Huevos y Congelados > Verduras Congeladas > Legumbres Congeladas	lacteos-huevos-y-congelados/verduras-congeladas/legumbres-congeladas	exact	7
Lácteos, Huevos y Congelados > Verduras Congeladas > Sofritos y Mix de Verduras	lacteos-huevos-y-congelados/verduras-congeladas/sofritos-y-mix-de-verduras	exact	7
Panadería y Pastelería > Panadería envasada > Pan Integral y Funcional Envasado	panaderia-y-pasteleria/panaderia-envasada	prefix	7
Carnes y Pescados > Camarones > Camarones Crudos	carnes-y-pescados/camarones/camarones-crudos	exact	6
Carnes y Pescados > Vacuno > Carne Molida y Bistecs	carnes-y-pescados	prefix	6
Chocolates, Galletas y Snacks > Galletas Dulces > Galletones	chocolates-galletas-y-snacks/galletas-dulces/galletones	exact	6
Chocolates, Galletas y Snacks > Galletas Saladas > Galletas de Arroz y Quinoa	chocolates-galletas-y-snacks/galletas-saladas	prefix	6
Cuidado Personal y Bebé > Cuidado Facial > Pétalos y Accesorios	cuidado-personal-y-bebe/cuidado-facial/petalos-y-accesorios	exact	6
Cuidado Personal y Bebé > Cuidado Masculino > Colonias para Hombres	cuidado-personal-y-bebe/cuidado-masculino/colonias-para-hombres	exact	6
Cuidado Personal y Bebé > Packs de Cuidado y Belleza	cuidado-personal-y-bebe/packs-de-cuidado-y-belleza	exact	6
Despensa > Harinas, Postres y Repostería > Salsas para Postres y Esencias	despensa/harinas-postres-y-reposteria/salsas-para-postres-y-esencias	exact	6
Farmacia > Dermocosmética > Cuidado Corporal	farmacia/dermocosmetica/cuidado-corporal	exact	6
Farmacia > Dermocosmética > Higiene y Cuidado Personal	farmacia/dermocosmetica	prefix	6
Farmacia > Primeros Auxilios > Desinfectantes y Repelentes	farmacia/primeros-auxilios/desinfectantes-y-repelentes	exact	6
Hogar, Juguetería y Librería > Deportes > Camping		none	6
Licores, Bebidas y Aguas > Destilados > Vodka	licores-bebidas-y-aguas/destilados/vodka	exact	6
Limpieza > Aerosoles y Aromatizantes > Desinfectantes	limpieza/aerosoles-y-aromatizantes/desinfectantes	exact	6
Limpieza > Limpieza de Ropa > Jabones para Ropa	limpieza/limpieza-de-ropa/jabones-para-ropa	exact	6
Limpieza > Papeles Hogar > Pañuelos	limpieza/papeles-hogar/panuelos	exact	6
Lácteos, Huevos y Congelados > Nuggets, Apanados y Embutidos > Nuggets y Apanados de Verduras	lacteos-huevos-y-congelados/nuggets-apanados-y-embutidos/nuggets-y-apanados-de-verduras	exact	6
Mascotas > Otras Mascotas > Aves	mascotas/otras-mascotas/aves	exact	6
Carnes y Pescados > Cerdo y Cordero > Pulpa y Lomo de Cerdo	carnes-y-pescados/cerdo-y-cordero/pulpa-y-lomo-de-cerdo	exact	5
Carnes y Pescados > Pollo > Pollo Entero	carnes-y-pescados/pollo/pollo-entero	exact	5
Carnes y Pescados > Vacuno > Carnes para Cacerola	carnes-y-pescados	prefix	5
Carnes y Pescados > Vacuno > Carnes para Horno	carnes-y-pescados	prefix	5
Chocolates, Galletas y Snacks > Galletas Dulces > Galletas Mini	chocolates-galletas-y-snacks/galletas-dulces	prefix	5
Chocolates, Galletas y Snacks > Galletas Dulces > Galletas Obleas y Champagne	chocolates-galletas-y-snacks/galletas-dulces	prefix	5
Cuidado Personal y Bebé > Cuidado Capilar > Fijadores, Lacas y Ceras	cuidado-personal-y-bebe/cuidado-capilar/fijadores-lacas-y-ceras	exact	5
Cuidado Personal y Bebé > Cuidado Masculino > Shampoo, Cremas y Ceras para Hombres	cuidado-personal-y-bebe/cuidado-masculino/shampoo-cremas-y-ceras-para-hombres	exact	5
Cuidado Personal y Bebé > Depilación > Ceras Depilatorias	cuidado-personal-y-bebe/depilacion/ceras-depilatorias	exact	5
Cuidado Personal y Bebé > Desodorantes > Desodorantes Gel y Crema	cuidado-personal-y-bebe/desodorantes/desodorantes-gel-y-crema	exact	5
Despensa > Harinas, Postres y Repostería > Harina Integral y Otras	despensa/harinas-postres-y-reposteria/harina-integral-y-otras	exact	5
Despensa > Harinas, Postres y Repostería > Leches Condensadas y Evaporadas	despensa/harinas-postres-y-reposteria/leches-condensadas-y-evaporadas	exact	5
Experiencias Jumbo > Comidas Preparadas > Pizzas y Focaccias	experiencias-jumbo/comidas-preparadas/pizzas-y-focaccias	exact	5
Experiencias Jumbo > Comidas Preparadas > Proteínas y Acompañamientos	experiencias-jumbo/comidas-preparadas/proteinas-y-acompanamientos	exact	5
Frutas y Verduras > Frutas y verduras orgánicas > Frutas Orgánicas	frutas-y-verduras/frutas-y-verduras-organicas	prefix	5
Hogar, Juguetería y Librería > Automóvil, Ferretería y Jardín > Limpieza de Piscinas		none	5
Hogar, Juguetería y Librería > Electro y Tecnología > Secadores, Afeitadoras y Otros		none	5
Lácteos, Huevos y Congelados > Bebidas Vegetales > Otras Bebidas Vegetales	lacteos-huevos-y-congelados/bebidas-vegetales	prefix	5
Lácteos, Huevos y Congelados > Helados y Postres > Helados de Agua	lacteos-huevos-y-congelados/helados-y-postres/helados-de-agua	exact	5
Lácteos, Huevos y Congelados > Mantequillas y Margarinas > Margarinas	lacteos-huevos-y-congelados/mantequillas-y-margarinas/margarinas	exact	5
Panadería y Pastelería > Masas y Tortillas > Masas para Pizza	panaderia-y-pasteleria/masas-y-tortillas/masas-para-pizza	exact	5
Panadería y Pastelería > Masas y Tortillas > Otras Masas	panaderia-y-pasteleria/masas-y-tortillas/otras-masas	exact	5
Panadería y Pastelería > Panadería envasada > Pan Congelado y precocido	panaderia-y-pasteleria/panaderia-envasada	prefix	5
Carnes y Pescados > Pavo > Pavo Entero	carnes-y-pescados/pavo/pavo-entero	exact	4
Cuidado Personal y Bebé > Depilación > Cremas Depilatorias	cuidado-personal-y-bebe/depilacion/cremas-depilatorias	exact	4
Cuidado Personal y Bebé > Maquillaje > Brochas y Accesorios de Maquillaje	cuidado-personal-y-bebe/maquillaje/brochas-y-accesorios-de-maquillaje	exact	4
Despensa > Café y Cafeteras > Café Descafeinado	despensa/cafe-y-cafeteras/cafe-descafeinado	exact	4
Despensa > Harinas, Postres y Repostería > Decoraciones y Toppings	despensa/harinas-postres-y-reposteria/decoraciones-y-toppings	exact	4
Despensa > Mermeladas, Miel y Otros > Syrups	despensa/mermeladas-miel-y-otros/syrups	exact	4
Despensa > Sopas, Cremas e Instantáneos > Puré Instantáneo	despensa/sopas-cremas-e-instantaneos/pure-instantaneo	exact	4
Farmacia > Bienestar Íntimo > Lubricantes Íntimos	farmacia/bienestar-intimo/lubricantes-intimos	exact	4
Frutas y Verduras > Verduras > Hierbas y Especias	frutas-y-verduras/verduras/hierbas-y-especias	exact	4
Licores, Bebidas y Aguas > Destilados > Brandy y Cognac	licores-bebidas-y-aguas/destilados/brandy-y-cognac	exact	4
Licores, Bebidas y Aguas > Licores y Spritz > Vermouth	licores-bebidas-y-aguas/licores-y-spritz/vermouth	exact	4
Limpieza > Limpieza de Ropa > Detergente para Diluir	limpieza/limpieza-de-ropa/detergente-para-diluir	exact	4
Lácteos, Huevos y Congelados > Manjar y Dulce de Leche > Dulce de Leche	lacteos-huevos-y-congelados/manjar-y-dulce-de-leche/dulce-de-leche	exact	4
Lácteos, Huevos y Congelados > Postres Refrigerados > Jaleas y Compotas	lacteos-huevos-y-congelados/postres-refrigerados/jaleas-y-compotas	exact	4
Panadería y Pastelería > Panadería envasada > Hot Dog y Hamburguesas	panaderia-y-pasteleria/panaderia-envasada	prefix	4
Panadería y Pastelería > Panadería granel > Pan Ciabatta	panaderia-y-pasteleria/panaderia-granel	prefix	4
Panadería y Pastelería > Panadería granel > Pan Tradicional	panaderia-y-pasteleria/panaderia-granel	prefix	4
Carnes y Pescados > Cerdo y Cordero > Chuletas y filetes	carnes-y-pescados/cerdo-y-cordero	prefix	3
Carnes y Pescados > Pavo > Trutros y Bistec de Pavo	carnes-y-pescados/pavo/trutros-y-bistec-de-pavo	exact	3
Chocolates, Galletas y Snacks > Chocolates > Chocolates Vegano, Sin Gluten, Orgánico	chocolates-galletas-y-snacks/chocolates/chocolates-vegano-sin-gluten-organico	exact	3
Chocolates, Galletas y Snacks > Galletas Saladas > Galletas de Soda y Agua	chocolates-galletas-y-snacks/galletas-saladas	prefix	3
Cuidado Personal y Bebé > Higiene Bucal > Hilo Dental	cuidado-personal-y-bebe/higiene-bucal/hilo-dental	exact	3
Cuidado Personal y Bebé > Maquillaje > Maquillaje Labios	cuidado-personal-y-bebe/maquillaje/maquillaje-labios	exact	3
Despensa > Conservas > Conservas de Carne	despensa/conservas/conservas-de-carne	exact	3
Farmacia > Dermocosmética > Cuidado Dermocosmético Bebé	farmacia/dermocosmetica/cuidado-dermocosmetico-bebe	exact	3
Hogar, Juguetería y Librería > Automóvil, Ferretería y Jardín > Pilas y Linternas		none	3
Hogar, Juguetería y Librería > Deportes > Fitness		none	3
Hogar, Juguetería y Librería > Deportes > Tenis, Padel y Ping Pong		none	3
Licores, Bebidas y Aguas > Bebidas Gaseosas > Bebidas Retornables	licores-bebidas-y-aguas	prefix	3
Licores, Bebidas y Aguas > Cócteles > Mojitos y Margaritas	licores-bebidas-y-aguas/cocteles/mojitos-y-margaritas	exact	3
Licores, Bebidas y Aguas > Destilados > Aguardiente y Cachaza	licores-bebidas-y-aguas/destilados/aguardiente-y-cachaza	exact	3
Licores, Bebidas y Aguas > Destilados > Tequila y Mezcal	licores-bebidas-y-aguas/destilados/tequila-y-mezcal	exact	3
Licores, Bebidas y Aguas > Licores y Spritz > Licores de Crema	licores-bebidas-y-aguas/licores-y-spritz/licores-de-crema	exact	3
Licores, Bebidas y Aguas > Vinos > Vinos Late Harvest	licores-bebidas-y-aguas/vinos/vinos-late-harvest	exact	3
Limpieza > Aerosoles y Aromatizantes	limpieza/aerosoles-y-aromatizantes	exact	3
Lácteos, Huevos y Congelados > Frutas y Pulpas Congeladas > Pulpa de Fruta	lacteos-huevos-y-congelados/frutas-y-pulpas-congeladas/pulpa-de-fruta	exact	3
Lácteos, Huevos y Congelados > Hamburguesas > Hamburguesas de Pollo	lacteos-huevos-y-congelados/hamburguesas/hamburguesas-de-pollo	exact	3
Lácteos, Huevos y Congelados > Postres Refrigerados > Flanes	lacteos-huevos-y-congelados/postres-refrigerados/flanes	exact	3
Mascotas > Otras Mascotas > Roedores	mascotas/otras-mascotas/roedores	exact	3
Quesos y Fiambres > Salchichas y Parrilleros > Prietas	quesos-y-fiambres/salchichas-y-parrilleros/prietas	exact	3
Carnes y Pescados > Cerdo y Cordero > Cordero	carnes-y-pescados/cerdo-y-cordero/cordero	exact	2
Carnes y Pescados > Mariscos > Mariscos Frescos	carnes-y-pescados/mariscos/mariscos-frescos	exact	2
Carnes y Pescados > Pavo > Carne Molida y Albóndigas de Pavo	carnes-y-pescados/pavo	prefix	2
Cuidado Personal y Bebé > Cuidado Corporal > Bienestar	cuidado-personal-y-bebe/cuidado-corporal/bienestar	exact	2
Cuidado Personal y Bebé > Depilación > Bandas Depilatorias	cuidado-personal-y-bebe/depilacion/bandas-depilatorias	exact	2
Cuidado Personal y Bebé > Depilación > Gel o Espumas de Depilación	cuidado-personal-y-bebe/depilacion/gel-o-espumas-de-depilacion	exact	2
Despensa > Mermeladas, Miel y Otros > Dulce Membrillo	despensa/mermeladas-miel-y-otros/dulce-membrillo	exact	2
Farmacia > Accesorios Médicos > Anteojos, Descanso y Protección	farmacia/accesorios-medicos/anteojos-descanso-y-proteccion	exact	2
Frutas y Verduras > Verduras > Aderezos	frutas-y-verduras/verduras/aderezos	exact	2
Hogar, Juguetería y Librería > Deportes > Fútbol		none	2
Hogar, Juguetería y Librería > Hogar > Flores y Plantas		none	2
Hogar, Juguetería y Librería > Juguetería > Puzzles y Rompecabezas		none	2
Licores, Bebidas y Aguas > Licores y Spritz > Bajativos	licores-bebidas-y-aguas/licores-y-spritz/bajativos	exact	2
Limpieza > Pisos y Muebles > Limpia Alfombras y Tapices	limpieza/pisos-y-muebles/limpia-alfombras-y-tapices	exact	2
Lácteos, Huevos y Congelados > Bebidas Vegetales > Bebidas de Soya	lacteos-huevos-y-congelados/bebidas-vegetales	prefix	2
Lácteos, Huevos y Congelados > Comidas Congeladas > Gyozas y Arrollado Primaveras	lacteos-huevos-y-congelados/comidas-congeladas/gyosas-y-arrollado-primaveras	exact	2
Lácteos, Huevos y Congelados > Yoghurt > Yoghurt Vegetal	lacteos-huevos-y-congelados/yoghurt/yoghurt-vegetal	exact	2
Mascotas > Otras Mascotas > Peces	mascotas/otras-mascotas/peces	exact	2
Panadería y Pastelería > Pastelería > Media Lunas y Bollería	panaderia-y-pasteleria/pasteleria/media-lunas-y-bolleria	exact	2
Carnes y Pescados > Pollo > Menudencias de Pollo y Otros	carnes-y-pescados/pollo/menudencias-de-pollo-y-otros	exact	1
Chocolates, Galletas y Snacks > Dulces > Barquillos y Cuchuflis	chocolates-galletas-y-snacks/dulces	prefix	1
Chocolates, Galletas y Snacks > Pastas para Cóctel y Untables > Hummus	chocolates-galletas-y-snacks	prefix	1
Cuidado Personal y Bebé > Cuidado Facial > Protectores Solares	cuidado-personal-y-bebe/cuidado-facial/protectores-solares	exact	1
Despensa > Café y Cafeteras > Cafeteras, Filtros y Tazas	despensa/cafe-y-cafeteras/cafeteras-filtros-y-tazas	exact	1
Despensa > Fideos, Pastas y Salsas	despensa/fideos-pastas-y-salsas	exact	1
Despensa > Harinas, Postres y Repostería > Polvo de Hornear y Levadura	despensa/harinas-postres-y-reposteria/polvo-de-hornear-y-levadura	exact	1
Experiencias Jumbo > Comidas Preparadas > Humitas y Pastel de Choclo	experiencias-jumbo/comidas-preparadas/humitas-y-pastel-de-choclo	exact	1
Experiencias Jumbo > Comidas Preparadas > Postres	experiencias-jumbo/comidas-preparadas/postres	exact	1
Farmacia > Accesorios Médicos > Monitoreo y Test de Diagnósticos	farmacia/accesorios-medicos/monitoreo-y-test-de-diagnosticos	exact	1
Farmacia > Accesorios Médicos > Organización de Medicamentos	farmacia/accesorios-medicos/organizacion-de-medicamentos	exact	1
Farmacia > Primeros Auxilios > Algodones	farmacia/primeros-auxilios/algodones	exact	1
Farmacia > Suplementos y Vitaminas > Suplementos Deportivos	farmacia/suplementos-y-vitaminas/suplementos-deportivos	exact	1
Hogar, Juguetería y Librería > Deportes > Ciclismo		none	1
Hogar, Juguetería y Librería > Hogar > Baño		none	1
Hogar, Juguetería y Librería > Hogar > Infantil		none	1
Hogar, Juguetería y Librería > Hogar > Navidad		none	1
Hogar, Juguetería y Librería > Librería y Escolares > Mochilas, Loncheras y Estuches		none	1
Limpieza > Aerosoles y Aromatizantes > Aromatizantes	limpieza/aerosoles-y-aromatizantes/aromatizantes	exact	1
Lácteos, Huevos y Congelados > Churrascos, Lomitos y Otros > Carpaccios y Otros	lacteos-huevos-y-congelados/churrascos-lomitos-y-otros/carpaccios-y-otros	exact	1
Lácteos, Huevos y Congelados > Frutas y Pulpas Congeladas > Smoothies y Acai	lacteos-huevos-y-congelados/frutas-y-pulpas-congeladas/smoothies-y-acai	exact	1
